Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
Squad,# Pl,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
vs Ajaccio,36,38.0,732,19.26,536,60,49,38,43,6,124,3.26,85,7,13,11,8,0
vs Angers,33,38.0,802,21.11,578,80,46,46,43,9,136,3.58,96,9,12,6,10,3
vs Auxerre,33,38.0,829,21.82,597,76,49,45,44,18,108,2.84,85,4,6,8,3,2
vs Brest,29,38.0,871,22.92,632,77,48,59,47,8,90,2.37,59,9,3,9,9,1
vs Clermont Foot,28,38.0,833,21.92,583,66,63,50,52,19,81,2.13,49,4,8,10,8,2
vs Lens,29,38.0,690,18.16,500,65,43,44,22,16,44,1.16,28,5,3,4,3,1
vs Lille,26,38.0,551,14.5,371,56,38,34,36,16,70,1.84,48,0,6,7,7,2
vs Lorient,30,38.0,984,25.89,717,86,55,56,49,21,83,2.18,60,3,8,5,4,3
vs Lyon,29,38.0,731,19.24,534,65,42,38,39,13,73,1.92,44,6,5,6,11,1
vs Marseille,30,38.0,727,19.13,538,60,36,43,29,21,62,1.63,45,3,2,6,6,0
vs Monaco,27,38.0,886,23.32,643,74,57,61,35,16,100,2.63,67,6,6,10,9,2
vs Montpellier,31,38.0,907,23.87,637,80,57,66,51,16,103,2.71,74,5,9,10,5,0
vs Nantes,29,38.0,786,20.68,582,55,47,56,35,11,86,2.26,55,5,8,10,7,1
vs Nice,34,38.0,791,20.82,596,68,44,31,34,18,66,1.74,42,6,5,4,6,3
vs Paris S-G,26,38.0,753,19.82,558,44,57,50,29,15,68,1.79,50,1,4,9,2,2
vs Reims,34,38.0,832,21.89,600,66,47,65,40,14,74,1.95,50,5,6,6,6,1
vs Rennes,32,38.0,652,17.16,493,60,21,35,29,14,59,1.55,37,6,3,11,2,0
vs Strasbourg,29,38.0,737,19.39,527,67,38,46,48,11,104,2.74,71,7,3,10,12,1
vs Toulouse,29,38.0,920,24.21,661,61,78,56,45,19,87,2.29,54,5,7,12,8,1
vs Troyes,32,38.0,1128,29.68,855,83,58,77,41,14,131,3.45,85,7,8,21,8,2
