Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
Squad,# Pl,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
vs Atalanta,32,38.0,697,18.34,510,57,26,53,38,13,60,1.58,44,4,4,4,2,2
vs Bologna,30,38.0,571,15.03,384,68,39,36,31,13,79,2.08,58,4,8,7,2,0
vs Cagliari,28,38.0,890,23.42,667,69,37,69,38,10,99,2.61,64,7,7,15,5,1
vs Como,38,38.0,655,17.24,449,54,40,40,45,27,90,2.37,65,5,7,6,5,2
vs Empoli,34,38.0,916,24.11,670,88,48,62,37,11,100,2.63,75,5,5,10,2,3
vs Fiorentina,34,38.0,767,20.18,562,60,45,43,44,13,65,1.71,51,2,6,3,2,1
vs Genoa,37,38.0,853,22.45,642,79,39,46,41,6,79,2.08,60,5,4,7,3,0
vs Hellas Verona,32,38.0,900,23.68,659,71,52,57,49,12,106,2.79,78,6,7,12,1,2
vs Inter,26,38.0,710,18.68,544,49,40,44,23,10,56,1.47,37,2,6,8,2,1
vs Juventus,29,38.0,681,17.92,481,72,25,54,32,17,56,1.47,42,3,0,5,6,0
vs Lazio,27,38.0,683,17.97,510,67,29,37,29,11,78,2.05,63,4,2,5,3,1
vs Lecce,31,38.0,932,24.53,662,87,48,77,44,14,98,2.58,62,4,6,11,12,3
vs Milan,35,38.0,776,20.42,578,63,51,38,28,18,71,1.87,50,6,3,6,5,1
vs Monza,36,38.0,1020,26.84,748,92,53,59,57,11,124,3.26,91,10,9,7,6,1
vs Napoli,27,38.0,643,16.92,491,47,27,31,36,11,43,1.13,35,0,2,3,2,1
vs Parma,32,38.0,986,25.95,772,68,40,60,34,12,97,2.55,72,5,2,11,7,0
vs Roma,28,38.0,757,19.92,563,64,43,45,35,7,53,1.39,33,6,2,7,5,0
vs Torino,31,38.0,926,24.37,688,79,35,71,31,22,75,1.97,50,6,5,7,5,2
vs Udinese,31,38.0,867,22.82,628,81,31,77,35,15,85,2.24,57,4,2,14,8,0
vs Venezia,36,38.0,987,25.97,701,99,51,65,49,22,93,2.45,57,10,3,9,10,4
